time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,tick_dir,tick_bull%,ob_bias,ob_imbal,rt_bias,rt_score,spread,logged_at
2026-03-24 18:55:00,4399.577,4399.577,4383.879,4384.616,BEARISH,14.961,0.0,0.737,Marubozu Bear,40.92,4399.06207,4401.39897,-1.40279,0.15185,40.14,12.11119,SELL,-7.49,4396.72719,4263.50409,NEUTRAL,55.4,NEUTRAL,0,NEUTRAL,0.08,0.4,2026-03-25 02:00:30
2026-03-24 19:00:00,4389.367,4398.619,4388.419,4398.357,BULLISH,8.99,0.262,0.948,,48.94,4399.41775,4401.46457,-0.99706,0.38343,41.63,11.85637,WAIT,-1.46,,,NEUTRAL,55.5,NEUTRAL,0,NEUTRAL,0.085,0.4,2026-03-25 02:04:19
2026-03-24 19:05:00,4399.042,4402.782,4396.077,4402.528,BULLISH,3.486,0.254,2.965,,51.38,4399.78065,4401.53543,-0.5941,0.61923,42.92,11.32667,BUY,7.09,4391.20133,4515.79472,NEUTRAL,51.2,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 02:10:09
2026-03-24 19:10:00,4404.564,4406.012,4402.821,4404.458,BEARISH,0.106,1.448,1.637,Doji,52.46,4400.37898,4401.71688,-0.05678,0.9026,44.03,10.51047,WAIT,8.79,,,NEUTRAL,49.2,NEUTRAL,0,NEUTRAL,-0.01,0.364,2026-03-25 02:13:58
2026-03-24 19:15:00,4404.189,4407.7,4399.773,4406.072,BULLISH,1.883,1.628,4.416,Spinning Top,53.45,4400.89799,4401.87754,0.36616,1.06387,45.72,10.1912,BUY,9.73,4395.8808,4507.98396,NEUTRAL,47.4,NEUTRAL,0,NEUTRAL,-0.04,0.364,2026-03-25 02:19:37
2026-03-24 19:20:00,4407.606,4408.973,4404.91,4408.371,BULLISH,0.765,0.602,2.696,Spinning Top,54.82,4401.73706,4402.18787,0.98458,1.32697,47.18,9.44598,BUY,9.85,4398.92502,4502.83079,NEUTRAL,51.6,NEUTRAL,0,NEUTRAL,0.025,0.4,2026-03-25 02:25:10
2026-03-24 19:25:00,4407.842,4411.301,4407.439,4408.98,BULLISH,1.138,2.321,0.403,Spinning Top,55.24,4402.38844,4402.43742,1.38663,1.3889,48.44,8.7167,WAIT,7.98,,,NEUTRAL,45.3,NEUTRAL,0,NEUTRAL,-0.07,0.4,2026-03-25 02:29:00
2026-03-24 19:30:00,4407.433,4407.505,4401.659,4401.949,BEARISH,5.484,0.072,0.29,Marubozu Bear,49.9,4402.20742,4402.35742,1.05334,0.86511,47.17,8.44684,SELL,3.65,4410.39584,4317.48061,NEUTRAL,52.9,NEUTRAL,0,NEUTRAL,0.045,0.4,2026-03-25 02:34:49
2026-03-24 19:35:00,4402.78,4403.305,4396.408,4397.477,BEARISH,5.303,0.525,1.069,,46.64,4401.82369,4402.19523,0.57215,0.29724,49.28,8.27463,WAIT,-1.59,,,NEUTRAL,47.8,NEUTRAL,0,NEUTRAL,-0.03,0.4,2026-03-25 02:40:42
2026-03-24 19:40:00,4397.807,4403.871,4394.97,4402.642,BULLISH,4.835,1.229,2.837,,50.6,4401.92833,4402.22443,0.5713,0.23316,51.34,8.35815,WAIT,1.61,,,NEUTRAL,44.3,NEUTRAL,0,NEUTRAL,-0.085,0.4,2026-03-25 02:45:04
2026-03-24 19:45:00,4401.486,4401.868,4397.748,4400.216,BEARISH,1.27,0.382,2.468,,48.77,4401.66116,4402.10015,0.27682,-0.03364,53.13,7.79306,WAIT,-2.33,,,NEUTRAL,46.4,NEUTRAL,0,NEUTRAL,-0.055,0.364,2026-03-25 02:49:00
2026-03-24 19:50:00,4399.575,4404.539,4396.482,4403.824,BULLISH,4.249,0.715,3.093,Bullish Engulfing,51.7,4401.83552,4402.15393,0.38366,0.06325,51.8,7.82825,WAIT,3.08,,,NEUTRAL,44.2,NEUTRAL,0,NEUTRAL,-0.085,0.4,2026-03-25 02:54:37
2026-03-24 19:55:00,4402.13,4403.472,4397.559,4400.479,BEARISH,1.651,1.342,2.92,Spinning Top,48.98,4401.55493,4402.02204,0.11089,-0.1452,50.64,7.57288,WAIT,2.52,,,NEUTRAL,49.4,NEUTRAL,0,NEUTRAL,-0.01,0.364,2026-03-25 03:00:26
2026-03-24 20:00:00,4400.392,4404.091,4398.867,4402.302,BULLISH,1.91,1.789,1.525,,50.63,4401.59834,4402.02089,0.13131,-0.09571,49.64,7.2597,WAIT,-0.12,,,NEUTRAL,49.0,NEUTRAL,0,NEUTRAL,-0.015,0.4,2026-03-25 03:04:09
2026-03-24 20:05:00,4399.528,4401.107,4397.877,4399.426,BEARISH,0.102,1.579,1.549,Doji,48.07,4401.15587,4401.81612,-0.23187,-0.33222,49.26,6.73165,SELL,-4.99,4406.15765,4332.10949,NEUTRAL,43.8,NEUTRAL,0,NEUTRAL,-0.095,0.4,2026-03-25 03:09:31
2026-03-24 20:10:00,4398.802,4401.864,4397.397,4401.491,BULLISH,2.689,0.373,1.405,Bullish Engulfing,50.22,4401.15685,4401.78984,-0.20028,-0.23592,48.4,6.50342,WAIT,-5.87,,,NEUTRAL,53.8,NEUTRAL,0,NEUTRAL,0.055,0.4,2026-03-25 03:14:52
2026-03-24 20:15:00,4400.769,4406.876,4398.881,4406.876,BULLISH,6.107,0.0,1.888,,55.36,4401.62294,4401.95494,0.22259,0.1612,41.91,6.71986,BUY,5.91,4400.15614,4474.07464,NEUTRAL,54.0,NEUTRAL,0,NEUTRAL,0.06,0.4,2026-03-25 03:20:11
2026-03-24 20:20:00,4409.493,4431.834,4408.99,4426.842,BULLISH,17.349,4.992,0.503,,68.19,4404.24363,4403.0266,2.35754,1.8045,46.55,9.23098,BUY,18.78,4417.61102,4519.15175,NEUTRAL,54.5,NEUTRAL,0,NEUTRAL,0.065,0.515,2026-03-25 03:24:14
2026-03-24 20:25:00,4463.408,4484.005,4449.249,4451.789,BEARISH,11.619,20.597,2.54,,70.79,4411.928,4406.31895,8.09067,5.56259,53.09,16.66177,WAIT,11.28,,,NEUTRAL,51.7,NEUTRAL,0,NEUTRAL,0.025,0.364,2026-03-25 03:30:01
2026-03-24 20:30:00,4455.467,4465.95,4447.741,4458.786,BULLISH,3.319,7.164,7.726,Spinning Top,74.18,4416.72051,4408.52072,10.99487,6.72457,56.11,16.86807,WAIT,12.05,,,NEUTRAL,47.6,NEUTRAL,0,NEUTRAL,-0.035,0.4,2026-03-25 03:35:34
2026-03-24 20:35:00,4458.581,4471.473,4454.818,4469.319,BULLISH,10.738,2.154,3.763,,76.79,4421.69784,4410.89095,13.72303,7.56693,58.74,16.83966,WAIT,12.85,,,NEUTRAL,47.1,NEUTRAL,0,NEUTRAL,-0.045,0.364,2026-03-25 03:39:20
2026-03-24 20:40:00,4472.083,4472.804,4447.328,4457.767,BEARISH,14.316,0.721,10.439,Bearish Engulfing,67.71,4425.36367,4412.83009,14.97069,7.0175,57.52,18.15145,WAIT,8.33,,,NEUTRAL,51.4,NEUTRAL,0,NEUTRAL,0.02,0.364,2026-03-25 03:44:55
2026-03-24 20:45:00,4459.543,4464.686,4456.347,4463.563,BULLISH,4.02,1.123,3.196,,69.91,4429.14827,4414.8837,16.1774,6.55767,56.47,16.84312,WAIT,12.4,,,NEUTRAL,51.4,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 03:50:27
2026-03-24 20:50:00,4465.581,4477.97,4464.116,4476.7,BULLISH,11.119,1.27,1.465,,73.35,4433.85787,4417.38696,18.00941,6.68495,57.05,16.73196,WAIT,5.97,,,NEUTRAL,46.2,NEUTRAL,0,NEUTRAL,-0.055,0.4,2026-03-25 03:54:06
2026-03-24 20:55:00,4480.76,4481.148,4474.182,4476.664,BEARISH,4.096,0.388,2.482,,71.63,4438.27536,4419.86053,19.34898,6.36915,58.24,15.85889,WAIT,10.42,,,NEUTRAL,0.0,NEUTRAL,0,NEUTRAL,0.0,0.515,2026-03-25 04:45:08
2026-03-24 22:00:00,4479.586,4480.645,4468.028,4472.749,BEARISH,6.837,1.059,4.721,,69.06,4441.55856,4421.93458,19.61857,5.31099,56.01,15.42664,WAIT,9.65,,,BUY,59.1,NEUTRAL,0,NEUTRAL,0.135,0.515,2026-03-25 05:04:35
2026-03-24 22:05:00,4479.352,4485.664,4474.368,4481.196,BULLISH,1.844,4.468,4.984,Spinning Top,72.84,4445.90131,4424.50682,20.68586,5.01853,54.06,14.93644,WAIT,6.01,,,BUY,58.3,NEUTRAL,0,NEUTRAL,0.125,0.468,2026-03-25 05:09:24
2026-03-24 22:10:00,4484.568,4484.822,4478.207,4483.379,BEARISH,1.189,0.254,5.172,Hanging Man,73.0,4449.73024,4426.92906,21.23423,4.41506,52.38,13.82691,WAIT,9.25,,,NEUTRAL,54.5,NEUTRAL,0,NEUTRAL,0.07,0.364,2026-03-25 05:14:07
2026-03-24 22:15:00,4483.083,4484.454,4476.214,4483.429,BULLISH,0.346,1.025,6.869,Doji,72.91,4452.91888,4429.13566,21.22271,3.52591,49.73,13.08199,WAIT,10.0,,,BUY,60.9,NEUTRAL,0,NEUTRAL,0.165,0.364,2026-03-25 05:20:24
2026-03-24 22:20:00,4483.361,4484.816,4478.828,4479.349,BEARISH,4.012,1.455,0.521,,69.52,4455.44551,4431.10895,20.6682,2.37572,47.44,12.13612,WAIT,12.35,,,NEUTRAL,42.1,NEUTRAL,0,NEUTRAL,-0.12,0.4,2026-03-25 05:25:02
2026-03-24 22:25:00,4478.467,4478.705,4468.105,4470.146,BEARISH,8.321,0.238,2.041,,62.63,4456.77482,4432.60889,19.20664,0.7418,41.87,12.06073,WAIT,7.55,,,NEUTRAL,53.7,NEUTRAL,0,NEUTRAL,0.055,0.4,2026-03-25 05:29:43
2026-03-24 22:30:00,4470.031,4470.638,4455.974,4462.302,BEARISH,7.729,0.607,6.328,,57.38,4457.28975,4433.76831,17.26005,-0.96213,40.76,12.40783,SELL,0.59,4474.70983,4338.22368,NEUTRAL,53.4,NEUTRAL,0,NEUTRAL,0.05,0.364,2026-03-25 05:34:36
2026-03-24 22:35:00,4462.835,4468.983,4462.117,4468.478,BULLISH,5.643,0.505,0.718,,60.34,4458.41691,4435.15641,16.08327,-1.72026,39.8,11.66892,WAIT,4.73,,,NEUTRAL,55.6,NEUTRAL,0,NEUTRAL,0.085,0.515,2026-03-25 05:39:23
2026-03-24 22:40:00,4464.683,4469.973,4464.428,4468.434,BULLISH,3.751,1.539,0.255,,60.45,4459.03831,4436.31598,14.69207,-2.4399,38.97,10.95478,WAIT,6.36,,,NEUTRAL,49.1,NEUTRAL,0,NEUTRAL,-0.015,0.4,2026-03-25 05:44:02
2026-03-24 22:45:00,4468.763,4479.583,4466.778,4475.343,BULLISH,6.58,4.24,1.985,,63.61,4460.62173,4437.85983,14.24892,-2.31097,33.97,11.33333,WAIT,12.01,,,NEUTRAL,43.8,NEUTRAL,0,NEUTRAL,-0.095,0.4,2026-03-25 05:50:16
2026-03-24 22:50:00,4475.769,4476.326,4469.183,4472.363,BEARISH,3.406,0.557,3.18,,61.19,4461.77855,4439.22977,13.50704,-2.448,29.62,10.77462,WAIT,11.06,,,NEUTRAL,55.0,NEUTRAL,0,NEUTRAL,0.075,0.364,2026-03-25 05:54:52
2026-03-24 22:55:00,4471.598,4480.535,4470.702,4480.256,BULLISH,8.658,0.279,0.896,Bullish Engulfing,64.59,4463.4866,4440.81604,13.33654,-2.08714,27.35,10.64907,WAIT,12.91,,,NEUTRAL,55.0,NEUTRAL,0,NEUTRAL,0.075,0.364,2026-03-25 05:59:33
2026-03-24 23:00:00,4484.66,4484.821,4476.491,4477.96,BEARISH,6.7,0.161,1.469,,61.54,4465.21443,4442.42545,13.15508,-1.86664,27.94,10.81387,WAIT,14.77,,,NEUTRAL,47.7,NEUTRAL,0,NEUTRAL,-0.035,0.4,2026-03-25 06:04:12
2026-03-24 23:05:00,4474.818,4484.52,4474.668,4480.508,BULLISH,5.69,4.012,0.15,,61.93,4466.38764,4443.795,12.6103,-1.88717,27.27,11.1327,WAIT,13.29,,,NEUTRAL,46.6,NEUTRAL,0,NEUTRAL,-0.05,0.4,2026-03-25 06:10:24
2026-03-24 23:10:00,4480.51,4484.938,4479.469,4484.443,BULLISH,3.933,0.495,1.041,,63.59,4468.11298,4445.39156,12.5633,-1.54819,26.68,10.37754,WAIT,6.38,,,NEUTRAL,49.2,NEUTRAL,0,NEUTRAL,-0.01,0.364,2026-03-25 06:15:01
2026-03-24 23:15:00,4484.446,4499.401,4483.07,4493.619,BULLISH,9.173,5.782,1.376,,67.17,4470.54617,4447.2846,13.114,-0.79859,30.54,11.17134,WAIT,8.04,,,BUY,61.1,NEUTRAL,0,NEUTRAL,0.165,0.4,2026-03-25 06:19:44
2026-03-24 23:20:00,4498.366,4501.561,4495.662,4498.544,BULLISH,0.178,3.017,2.704,Doji,68.83,4473.59832,4449.46342,14.06164,0.06211,33.88,10.46836,WAIT,7.85,,,NEUTRAL,54.3,NEUTRAL,0,NEUTRAL,0.065,0.4,2026-03-25 06:24:28
2026-03-24 23:25:00,4501.977,4508.99,4499.457,4507.489,BULLISH,5.512,1.501,2.52,,71.74,4477.1263,4451.87024,15.29229,0.98973,37.94,10.48624,BUY,16.98,4497.00276,4612.35139,NEUTRAL,57.6,NEUTRAL,0,NEUTRAL,0.115,0.4,2026-03-25 06:29:13
2026-03-24 23:30:00,4509.741,4512.215,4505.614,4508.25,BEARISH,1.491,2.474,2.636,Spinning Top,71.12,4480.29933,4454.17254,16.0744,1.38653,41.7,10.07487,WAIT,11.17,,,NEUTRAL,47.2,NEUTRAL,0,NEUTRAL,-0.04,0.4,2026-03-25 06:34:01
2026-03-24 23:35:00,4506.006,4545.847,4504.425,4545.606,BULLISH,39.6,0.241,1.581,Marubozu Bull,79.03,4486.32462,4457.67317,19.1935,3.6333,47.52,14.30244,BUY,13.89,4531.30356,4688.63039,NEUTRAL,48.8,NEUTRAL,0,NEUTRAL,-0.015,0.4,2026-03-25 06:40:29
2026-03-24 23:40:00,4546.071,4546.352,4531.725,4537.712,BEARISH,8.359,0.281,5.987,,73.9,4491.24752,4460.82457,20.95042,4.3079,52.61,14.42487,WAIT,12.15,,,SELL,37.5,NEUTRAL,0,NEUTRAL,-0.19,0.4,2026-03-25 06:45:16
2026-03-24 23:45:00,4539.683,4544.724,4532.084,4544.178,BULLISH,4.495,0.546,7.599,Hammer,76.05,4496.46551,4464.17072,22.70955,4.82741,56.99,14.18689,WAIT,11.5,,,NEUTRAL,58.0,NEUTRAL,0,NEUTRAL,0.12,0.4,2026-03-25 06:50:01
2026-03-24 23:50:00,4549.96,4551.356,4536.299,4542.391,BEARISH,7.569,1.396,6.092,,72.56,4501.30769,4467.44296,23.89281,4.73916,61.06,14.89143,WAIT,9.26,,,NEUTRAL,56.4,NEUTRAL,0,NEUTRAL,0.095,0.4,2026-03-25 06:54:48
2026-03-24 23:55:00,4543.396,4550.778,4542.304,4545.14,BULLISH,1.744,5.638,1.092,Spinning Top,73.58,4505.57327,4470.52973,24.49228,4.25742,64.46,14.03577,WAIT,7.11,,,SELL,41.7,NEUTRAL,0,NEUTRAL,-0.125,0.4,2026-03-25 06:59:34
2026-03-25 00:00:00,4546.67,4553.806,4537.33,4549.943,BULLISH,3.273,3.863,9.34,Spinning Top,74.7,4509.93829,4473.7049,25.09952,3.87109,64.09,14.38263,WAIT,4.83,,,NEUTRAL,51.5,NEUTRAL,0,NEUTRAL,0.025,0.515,2026-03-25 07:04:23
2026-03-25 00:05:00,4553.187,4554.746,4542.045,4543.1,BEARISH,10.087,1.559,1.055,Bearish Engulfing,68.9,4513.36841,4476.54515,24.83662,2.84628,63.76,14.1702,WAIT,10.15,,,NEUTRAL,46.7,NEUTRAL,0,NEUTRAL,-0.05,0.515,2026-03-25 07:09:12
2026-03-25 00:10:00,4548.621,4554.352,4548.076,4550.527,BULLISH,1.906,3.825,0.545,Inverted Hammer,72.96,4517.40873,4479.66565,25.10128,2.41448,63.48,13.21967,WAIT,10.72,,,NEUTRAL,55.0,NEUTRAL,0,NEUTRAL,0.075,0.4,2026-03-25 07:13:56
2026-03-25 00:15:00,4550.181,4551.555,4538.534,4546.44,BEARISH,3.741,1.374,7.906,Bearish Engulfing,70.23,4520.12734,4482.26402,24.29979,1.29725,56.97,13.24102,WAIT,10.85,,,NEUTRAL,51.6,NEUTRAL,0,NEUTRAL,0.025,0.515,2026-03-25 07:20:17
2026-03-25 00:20:00,4546.038,4547.882,4540.37,4541.447,BEARISH,4.591,1.844,1.077,,66.65,4522.12797,4484.57188,23.00887,0.00948,51.34,12.47715,WAIT,9.21,,,NEUTRAL,46.7,NEUTRAL,0,NEUTRAL,-0.05,0.364,2026-03-25 07:25:05
2026-03-25 00:25:00,4542.476,4557.011,4541.646,4555.107,BULLISH,12.631,1.904,0.83,Bullish Engulfing,71.41,4525.35983,4487.37775,22.91161,-0.0837,49.53,12.8622,WAIT,3.9,,,NEUTRAL,53.1,NEUTRAL,0,NEUTRAL,0.045,0.364,2026-03-25 07:29:53
2026-03-25 00:30:00,4553.539,4561.181,4546.6,4560.314,BULLISH,6.775,0.867,6.939,,72.93,4528.53697,4490.17161,22.81516,-0.12163,47.95,13.09137,WAIT,3.79,,,NEUTRAL,53.0,NEUTRAL,0,NEUTRAL,0.045,0.364,2026-03-25 07:35:11
2026-03-25 00:35:00,4559.744,4565.501,4559.188,4565.257,BULLISH,5.513,0.244,0.556,,74.3,4531.98991,4493.0968,22.95243,0.01906,46.59,12.18759,WAIT,12.05,,,NEUTRAL,54.4,NEUTRAL,0,NEUTRAL,0.065,0.364,2026-03-25 07:40:01
2026-03-25 00:40:00,4566.004,4570.095,4564.938,4568.401,BULLISH,2.397,1.694,1.066,,75.15,4535.51761,4496.07613,23.12415,0.14374,45.41,11.4524,WAIT,9.57,,,NEUTRAL,46.7,NEUTRAL,0,NEUTRAL,-0.05,0.4,2026-03-25 07:44:46
2026-03-25 00:45:00,4567.591,4571.919,4565.725,4566.24,BEARISH,1.351,4.328,0.515,Shooting Star,73.76,4538.37711,4498.79861,22.73179,-0.18906,45.11,10.75128,WAIT,7.57,,,NEUTRAL,48.5,NEUTRAL,0,NEUTRAL,-0.02,0.4,2026-03-25 07:49:37
2026-03-25 00:50:00,4565.58,4567.179,4561.669,4566.865,BULLISH,1.285,0.314,3.911,Hammer,73.68,4541.04337,4501.44738,22.22987,-0.54584,43.11,10.31129,WAIT,9.85,,,NEUTRAL,50.1,NEUTRAL,0,NEUTRAL,0.0,0.4,2026-03-25 07:54:21
2026-03-25 00:55:00,4568.854,4569.064,4562.731,4563.644,BEARISH,5.21,0.21,0.913,,69.69,4543.37228,4503.96363,21.48649,-1.05751,41.38,10.08904,WAIT,11.47,,,NEUTRAL,46.7,NEUTRAL,0,NEUTRAL,-0.05,0.4,2026-03-25 07:59:08
2026-03-25 01:00:00,4563.199,4570.493,4553.153,4553.338,BEARISH,9.861,7.294,0.185,,61.63,4544.28822,4505.88537,19.68537,-2.282,38.22,11.15821,SELL,0.02,4564.49621,4394.97,NEUTRAL,49.7,NEUTRAL,0,NEUTRAL,-0.005,0.364,2026-03-25 08:04:06
2026-03-25 01:05:00,4564.182,4572.834,4563.379,4569.45,BULLISH,5.268,3.384,0.803,,71.73,4547.62424,4508.78898,20.03089,-1.68837,36.27,11.03986,WAIT,0.15,,,NEUTRAL,53.0,NEUTRAL,0,NEUTRAL,0.045,0.364,2026-03-25 08:08:59
2026-03-25 01:10:00,4576.253,4578.891,4569.584,4570.765,BEARISH,5.488,2.638,1.181,,69.27,4550.40545,4511.47185,19.90933,-1.53346,34.21,11.23763,WAIT,8.21,,,NEUTRAL,49.8,NEUTRAL,0,NEUTRAL,-0.005,0.364,2026-03-25 08:15:27
2026-03-25 01:15:00,4570.756,4575.809,4567.999,4574.445,BULLISH,3.689,1.364,2.757,,70.65,4552.69941,4513.94335,19.46521,-1.58272,33.37,10.78062,WAIT,6.76,,,NEUTRAL,54.5,NEUTRAL,0,NEUTRAL,0.07,0.4,2026-03-25 08:20:19
2026-03-25 01:20:00,4575.674,4578.691,4571.519,4575.962,BULLISH,0.288,2.729,4.155,Doji,71.19,4555.00597,4516.41528,19.0783,-1.5892,32.65,10.29947,WAIT,7.54,,,NEUTRAL,45.5,NEUTRAL,0,NEUTRAL,-0.07,0.364,2026-03-25 08:25:05
2026-03-25 01:25:00,4574.312,4578.351,4572.323,4574.057,BEARISH,0.255,4.039,1.734,Doji,69.72,4556.6687,4518.60942,18.23132,-1.92648,32.02,9.72994,WAIT,5.23,,,NEUTRAL,48.0,NEUTRAL,0,NEUTRAL,-0.03,0.4,2026-03-25 08:29:59
2026-03-25 01:30:00,4575.349,4585.264,4574.217,4585.021,BULLISH,9.672,0.243,1.132,,73.95,4559.47767,4521.26135,18.42232,-1.40449,30.45,9.90555,WAIT,9.42,,,NEUTRAL,53.2,NEUTRAL,0,NEUTRAL,0.05,0.4,2026-03-25 08:34:53
2026-03-25 01:35:00,4584.488,4589.448,4583.767,4588.99,BULLISH,4.502,0.458,0.721,,75.3,4562.24666,4523.89914,18.56995,-0.99931,29.29,9.36469,WAIT,11.4,,,NEUTRAL,53.1,NEUTRAL,0,NEUTRAL,0.045,0.4,2026-03-25 08:39:41
2026-03-25 01:40:00,4588.301,4591.363,4585.067,4588.394,BULLISH,0.093,2.969,3.234,Doji,75.11,4564.67122,4526.39964,18.40976,-0.91787,28.19,9.04024,WAIT,6.68,,,NEUTRAL,44.5,NEUTRAL,0,NEUTRAL,-0.08,0.4,2026-03-25 08:44:36
2026-03-25 01:45:00,4585.063,4595.697,4583.407,4594.896,BULLISH,9.833,0.801,1.656,Bullish Engulfing,75.41,4567.26878,4528.9629,18.43992,-0.66855,31.18,9.61521,WAIT,11.58,,,NEUTRAL,49.9,NEUTRAL,0,NEUTRAL,0.0,0.4,2026-03-25 08:49:24
2026-03-25 01:50:00,4596.184,4600.648,4593.442,4598.601,BULLISH,2.417,2.047,2.742,,76.56,4570.36826,4531.7443,18.8353,-0.23564,33.98,9.43981,WAIT,12.23,,,NEUTRAL,49.3,NEUTRAL,0,NEUTRAL,-0.01,0.4,2026-03-25 08:54:10
2026-03-25 01:55:00,4598.286,4600.82,4594.606,4596.687,BEARISH,1.599,2.534,2.081,Spinning Top,74.83,4572.84241,4534.2769,18.67084,-0.31528,35.98,9.06136,WAIT,6.44,,,NEUTRAL,48.4,NEUTRAL,0,NEUTRAL,-0.025,0.364,2026-03-25 08:59:02
2026-03-25 02:00:00,4594.92,4596.406,4585.391,4592.483,BEARISH,2.437,1.486,7.092,Spinning Top,70.54,4574.56534,4536.49495,17.91184,-0.83756,33.19,9.32531,WAIT,2.34,,,NEUTRAL,45.9,NEUTRAL,0,NEUTRAL,-0.06,0.364,2026-03-25 09:03:55
2026-03-25 02:05:00,4589.111,4592.61,4581.716,4582.389,BEARISH,6.722,3.499,0.673,,61.4,4575.02549,4538.17012,16.21123,-1.98833,32.65,9.53447,SELL,0.84,4591.92347,4455.974,NEUTRAL,46.1,NEUTRAL,0,NEUTRAL,-0.06,0.4,2026-03-25 09:10:21
2026-03-25 02:10:00,4581.736,4587.633,4579.642,4587.008,BULLISH,5.272,0.625,2.094,,63.55,4576.10369,4540.05779,15.22423,-2.37093,33.12,9.33537,WAIT,-0.23,,,NEUTRAL,51.2,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 09:15:13
2026-03-25 02:15:00,4585.374,4588.36,4584.337,4587.925,BULLISH,2.551,0.435,1.037,,64.07,4577.09365,4541.87551,14.29915,-2.61668,33.51,8.62706,WAIT,-0.35,,,NEUTRAL,48.8,NEUTRAL,0,NEUTRAL,-0.02,0.4,2026-03-25 09:20:01
2026-03-25 02:20:00,4587.147,4591.742,4585.268,4585.764,BEARISH,1.383,4.595,0.496,Shooting Star,62.38,4577.85313,4543.56766,13.29023,-2.89066,30.68,8.33998,WAIT,1.65,,,NEUTRAL,50.1,NEUTRAL,0,NEUTRAL,0.0,0.4,2026-03-25 09:24:46
2026-03-25 02:25:00,4586.739,4592.727,4585.268,4588.698,BULLISH,1.959,4.029,1.471,Bullish Engulfing,64.42,4578.97077,4545.37455,12.69103,-2.80445,27.4,8.26724,WAIT,7.64,,,NEUTRAL,47.0,NEUTRAL,0,NEUTRAL,-0.045,0.364,2026-03-25 09:29:32
2026-03-25 02:30:00,4587.184,4588.149,4581.229,4585.274,BEARISH,1.91,0.965,4.045,Bearish Engulfing,61.65,4579.41589,4546.87138,11.63138,-3.06829,27.15,8.08761,WAIT,3.59,,,NEUTRAL,49.6,NEUTRAL,0,NEUTRAL,-0.005,0.364,2026-03-25 09:34:40
2026-03-25 02:35:00,4586.889,4597.162,4585.726,4593.81,BULLISH,6.921,3.352,1.163,Bullish Engulfing,67.56,4580.94547,4548.78151,11.57556,-2.5228,25.96,8.53406,WAIT,10.59,,,SELL,40.1,NEUTRAL,0,NEUTRAL,-0.15,0.4,2026-03-25 09:39:27
2026-03-25 02:40:00,4592.194,4597.018,4590.837,4595.826,BULLISH,3.632,1.192,1.357,,68.74,4582.23161,4550.56908,11.35194,-2.17773,24.92,8.22032,WAIT,6.78,,,NEUTRAL,46.2,NEUTRAL,0,NEUTRAL,-0.055,0.4,2026-03-25 09:44:12
2026-03-25 02:45:00,4593.318,4602.458,4593.259,4594.637,BULLISH,1.319,7.821,0.059,Inverted Hammer,68.15,4583.19145,4552.20033,10.88917,-2.07957,26.36,8.36638,WAIT,12.41,,,NEUTRAL,43.6,NEUTRAL,0,NEUTRAL,-0.095,0.4,2026-03-25 09:49:00
2026-03-25 02:50:00,4590.341,4592.846,4584.043,4585.057,BEARISH,5.284,2.505,1.014,,57.7,4583.0042,4553.32926,9.5382,-2.69038,23.87,8.84268,WAIT,5.05,,,NEUTRAL,51.3,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 09:55:25
2026-03-25 02:55:00,4586.61,4587.211,4581.612,4583.348,BEARISH,3.262,0.601,1.736,,55.77,4583.14241,4554.55258,8.57479,-2.93865,21.02,8.41019,SELL,1.14,4591.75819,4455.974,NEUTRAL,53.3,NEUTRAL,0,NEUTRAL,0.05,0.4,2026-03-25 10:00:12
2026-03-25 03:00:00,4583.482,4586.192,4573.418,4574.589,BEARISH,8.893,2.71,1.171,,47.44,4582.35615,4555.35072,6.96731,-3.6411,22.02,8.99203,WAIT,1.38,,,NEUTRAL,53.5,NEUTRAL,0,NEUTRAL,0.055,0.4,2026-03-25 10:04:57
2026-03-25 03:05:00,4575.619,4582.282,4574.972,4577.973,BULLISH,2.354,4.309,0.647,,50.47,4582.01824,4556.27265,5.93472,-3.75074,22.9,8.76776,WAIT,5.57,,,NEUTRAL,43.6,NEUTRAL,0,NEUTRAL,-0.095,0.4,2026-03-25 10:09:46
2026-03-25 03:10:00,4575.51,4580.546,4573.199,4573.723,BEARISH,1.787,5.036,0.524,Shooting Star,46.54,4580.99824,4556.85641,4.49698,-4.11672,24.0,8.68209,WAIT,2.07,,,NEUTRAL,51.4,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 10:14:31
2026-03-25 03:15:00,4576.682,4578.345,4571.821,4578.178,BULLISH,1.496,0.167,4.861,Hammer,50.96,4580.95893,4557.79281,4.00538,-3.72062,25.53,8.39435,WAIT,4.35,,,NEUTRAL,51.2,NEUTRAL,0,NEUTRAL,0.02,0.4,2026-03-25 10:19:16
2026-03-25 03:20:00,4576.182,4576.934,4572.777,4576.065,BEARISH,0.117,0.752,3.288,Doji,48.77,4580.32163,4558.4345,3.11733,-3.66157,26.86,7.85791,WAIT,1.15,,,NEUTRAL,52.7,NEUTRAL,0,NEUTRAL,0.04,0.364,2026-03-25 10:24:03
